coverage_onestep,coverage_twostep,coverage_relative_%
31,36,16.129032258064516
25,47,88.0
43,43,0.0
32,36,12.5
50,69,38.0
22,47,113.63636363636364
27,29,7.4074074074074066
24,50,108.33333333333333
51,53,3.9215686274509802
12,46,283.33333333333337
27,46,70.37037037037037
14,15,7.142857142857142
48,63,31.25
26,44,69.23076923076923
56,69,23.214285714285715
47,63,34.04255319148936
34,41,20.588235294117645
30,46,53.333333333333336
30,31,3.3333333333333335
23,27,17.391304347826086
46,70,52.17391304347826
33,57,72.72727272727273
54,77,42.592592592592595
20,32,60.0
26,47,80.76923076923077
35,47,34.285714285714285
31,48,54.83870967741935
48,72,50.0
32,36,12.5
19,39,105.26315789473684
3,18,500.0
18,25,38.88888888888889
25,46,84.0
21,19,-9.523809523809524
22,34,54.54545454545454
28,59,110.71428571428572
33,52,57.57575757575758
23,42,82.6086956521739
24,27,12.5
22,41,86.36363636363636
25,28,12.0
32,51,59.375
30,59,96.66666666666667
8,25,212.5
29,49,68.96551724137932
