coverage_onestep,coverage_twostep,coverage_relative_%
19,30,57.89473684210527
7,10,42.857142857142854
26,41,57.692307692307686
27,46,70.37037037037037
55,81,47.27272727272727
17,19,11.76470588235294
24,45,87.5
17,37,117.64705882352942
26,51,96.15384615384616
25,25,0.0
52,77,48.07692307692308
25,43,72.0
25,32,28.000000000000004
20,25,25.0
18,20,11.11111111111111
30,64,113.33333333333333
25,49,96.0
12,12,0.0
24,41,70.83333333333334
20,47,135.0
45,49,8.88888888888889
32,30,-6.25
55,62,12.727272727272727
23,24,4.3478260869565215
55,80,45.45454545454545
31,31,0.0
28,46,64.28571428571429
1,29,2800.0
23,38,65.21739130434783
20,24,20.0
57,62,8.771929824561402
28,54,92.85714285714286
15,18,20.0
25,41,64.0
